Iteracao,Tempo(ns),Nome_Livro,Paradigma
231,107210792,DonQuixote-388208,Paralelo-GPU
232,103330141,DonQuixote-388208,Paralelo-GPU
233,130930666,DonQuixote-388208,Paralelo-GPU
234,102362974,DonQuixote-388208,Paralelo-GPU
235,63009450,DonQuixote-388208,Paralelo-GPU
236,174824563,DonQuixote-388208,Paralelo-GPU
237,114475744,DonQuixote-388208,Paralelo-GPU
238,63635665,DonQuixote-388208,Paralelo-GPU
239,62195760,DonQuixote-388208,Paralelo-GPU
240,62940359,DonQuixote-388208,Paralelo-GPU
241,62852622,DonQuixote-388208,Paralelo-GPU
242,62478299,DonQuixote-388208,Paralelo-GPU
243,68094589,DonQuixote-388208,Paralelo-GPU
244,62568811,DonQuixote-388208,Paralelo-GPU
245,62805464,DonQuixote-388208,Paralelo-GPU
246,62327996,DonQuixote-388208,Paralelo-GPU
247,75244526,DonQuixote-388208,Paralelo-GPU
248,103587496,DonQuixote-388208,Paralelo-GPU
249,106331671,DonQuixote-388208,Paralelo-GPU
250,63440147,DonQuixote-388208,Paralelo-GPU
251,62544642,DonQuixote-388208,Paralelo-GPU
252,65642679,DonQuixote-388208,Paralelo-GPU
253,101584083,DonQuixote-388208,Paralelo-GPU
254,100394840,DonQuixote-388208,Paralelo-GPU
255,87548097,DonQuixote-388208,Paralelo-GPU
256,62093472,DonQuixote-388208,Paralelo-GPU
257,61294023,DonQuixote-388208,Paralelo-GPU
258,61831808,DonQuixote-388208,Paralelo-GPU
259,60963980,DonQuixote-388208,Paralelo-GPU
260,61708334,DonQuixote-388208,Paralelo-GPU
261,67187940,DonQuixote-388208,Paralelo-GPU
262,103169302,DonQuixote-388208,Paralelo-GPU
263,117050792,DonQuixote-388208,Paralelo-GPU
264,63679864,DonQuixote-388208,Paralelo-GPU
265,62965018,DonQuixote-388208,Paralelo-GPU
266,62367877,DonQuixote-388208,Paralelo-GPU
267,62680131,DonQuixote-388208,Paralelo-GPU
268,62611180,DonQuixote-388208,Paralelo-GPU
269,63167942,DonQuixote-388208,Paralelo-GPU
270,66884118,DonQuixote-388208,Paralelo-GPU
271,76179990,DonQuixote-388208,Paralelo-GPU
272,90971517,DonQuixote-388208,Paralelo-GPU
273,104227983,DonQuixote-388208,Paralelo-GPU
274,151134190,DonQuixote-388208,Paralelo-GPU
275,70066759,DonQuixote-388208,Paralelo-GPU
276,77781559,DonQuixote-388208,Paralelo-GPU
277,106994601,DonQuixote-388208,Paralelo-GPU
278,87139576,DonQuixote-388208,Paralelo-GPU
279,62207544,DonQuixote-388208,Paralelo-GPU
280,63389530,DonQuixote-388208,Paralelo-GPU
281,61955620,DonQuixote-388208,Paralelo-GPU
282,63185982,DonQuixote-388208,Paralelo-GPU
283,65260615,DonQuixote-388208,Paralelo-GPU
284,62853585,DonQuixote-388208,Paralelo-GPU
285,62055155,DonQuixote-388208,Paralelo-GPU
286,62209032,DonQuixote-388208,Paralelo-GPU
287,62457656,DonQuixote-388208,Paralelo-GPU
288,62877833,DonQuixote-388208,Paralelo-GPU
289,63259873,DonQuixote-388208,Paralelo-GPU
290,61974705,DonQuixote-388208,Paralelo-GPU
291,99213487,DonQuixote-388208,Paralelo-GPU
292,115078079,DonQuixote-388208,Paralelo-GPU
293,101069454,DonQuixote-388208,Paralelo-GPU
294,64241232,DonQuixote-388208,Paralelo-GPU
295,72035445,DonQuixote-388208,Paralelo-GPU
296,114651254,DonQuixote-388208,Paralelo-GPU
297,99733902,DonQuixote-388208,Paralelo-GPU
298,62524587,DonQuixote-388208,Paralelo-GPU
299,64058974,DonQuixote-388208,Paralelo-GPU
300,62119021,DonQuixote-388208,Paralelo-GPU
301,66746185,DonQuixote-388208,Paralelo-GPU
302,103025473,DonQuixote-388208,Paralelo-GPU
303,118261185,DonQuixote-388208,Paralelo-GPU
304,120837674,DonQuixote-388208,Paralelo-GPU
305,97085682,DonQuixote-388208,Paralelo-GPU
306,96673352,DonQuixote-388208,Paralelo-GPU
307,102050137,DonQuixote-388208,Paralelo-GPU
308,63690442,DonQuixote-388208,Paralelo-GPU
309,62703391,DonQuixote-388208,Paralelo-GPU
310,62583387,DonQuixote-388208,Paralelo-GPU
311,99972717,DonQuixote-388208,Paralelo-GPU
312,114814747,DonQuixote-388208,Paralelo-GPU
313,71832433,DonQuixote-388208,Paralelo-GPU
314,63813011,DonQuixote-388208,Paralelo-GPU
315,62844906,DonQuixote-388208,Paralelo-GPU
316,63231042,DonQuixote-388208,Paralelo-GPU
317,65453723,DonQuixote-388208,Paralelo-GPU
318,63316263,DonQuixote-388208,Paralelo-GPU
319,64253257,DonQuixote-388208,Paralelo-GPU
320,68345478,DonQuixote-388208,Paralelo-GPU
321,63140624,DonQuixote-388208,Paralelo-GPU
322,63847881,DonQuixote-388208,Paralelo-GPU
323,63412173,DonQuixote-388208,Paralelo-GPU
324,160682048,DonQuixote-388208,Paralelo-GPU
325,92104718,DonQuixote-388208,Paralelo-GPU
326,63591175,DonQuixote-388208,Paralelo-GPU
327,63272751,DonQuixote-388208,Paralelo-GPU
328,105456951,DonQuixote-388208,Paralelo-GPU
329,101044019,DonQuixote-388208,Paralelo-GPU
330,64227875,DonQuixote-388208,Paralelo-GPU
331,62597926,DonQuixote-388208,Paralelo-GPU
332,62084055,DonQuixote-388208,Paralelo-GPU
333,62080299,DonQuixote-388208,Paralelo-GPU
334,62200962,DonQuixote-388208,Paralelo-GPU
335,64547848,DonQuixote-388208,Paralelo-GPU
336,62019609,DonQuixote-388208,Paralelo-GPU
337,63288429,DonQuixote-388208,Paralelo-GPU
338,62659322,DonQuixote-388208,Paralelo-GPU
339,62476283,DonQuixote-388208,Paralelo-GPU
340,62385795,DonQuixote-388208,Paralelo-GPU
341,62049554,DonQuixote-388208,Paralelo-GPU
342,62615476,DonQuixote-388208,Paralelo-GPU
343,62490636,DonQuixote-388208,Paralelo-GPU
344,96902500,DonQuixote-388208,Paralelo-GPU
345,97443273,DonQuixote-388208,Paralelo-GPU
346,69131452,DonQuixote-388208,Paralelo-GPU
347,62541846,DonQuixote-388208,Paralelo-GPU
348,63818556,DonQuixote-388208,Paralelo-GPU
349,65986258,DonQuixote-388208,Paralelo-GPU
350,100097134,DonQuixote-388208,Paralelo-GPU
351,101896767,DonQuixote-388208,Paralelo-GPU
352,99451451,DonQuixote-388208,Paralelo-GPU
353,117316307,DonQuixote-388208,Paralelo-GPU
354,105902936,DonQuixote-388208,Paralelo-GPU
355,74236614,DonQuixote-388208,Paralelo-GPU
356,63440701,DonQuixote-388208,Paralelo-GPU
357,62693975,DonQuixote-388208,Paralelo-GPU
358,82411724,DonQuixote-388208,Paralelo-GPU
359,107763644,DonQuixote-388208,Paralelo-GPU
360,86362579,DonQuixote-388208,Paralelo-GPU
361,63410404,DonQuixote-388208,Paralelo-GPU
362,62794686,DonQuixote-388208,Paralelo-GPU
363,62895036,DonQuixote-388208,Paralelo-GPU
364,63297593,DonQuixote-388208,Paralelo-GPU
365,60903920,DonQuixote-388208,Paralelo-GPU
366,60868638,DonQuixote-388208,Paralelo-GPU
367,61704958,DonQuixote-388208,Paralelo-GPU
368,60899904,DonQuixote-388208,Paralelo-GPU
369,62717266,DonQuixote-388208,Paralelo-GPU
370,62586366,DonQuixote-388208,Paralelo-GPU
371,62146211,DonQuixote-388208,Paralelo-GPU
372,62950997,DonQuixote-388208,Paralelo-GPU
373,62199976,DonQuixote-388208,Paralelo-GPU
374,62503348,DonQuixote-388208,Paralelo-GPU
375,64261386,DonQuixote-388208,Paralelo-GPU
376,109957761,DonQuixote-388208,Paralelo-GPU
377,113150942,DonQuixote-388208,Paralelo-GPU
378,67906953,DonQuixote-388208,Paralelo-GPU
379,63184244,DonQuixote-388208,Paralelo-GPU
380,63767084,DonQuixote-388208,Paralelo-GPU
381,62613994,DonQuixote-388208,Paralelo-GPU
382,63226217,DonQuixote-388208,Paralelo-GPU
383,64704917,DonQuixote-388208,Paralelo-GPU
384,62687973,DonQuixote-388208,Paralelo-GPU
385,62390053,DonQuixote-388208,Paralelo-GPU
386,62513701,DonQuixote-388208,Paralelo-GPU
387,62306176,DonQuixote-388208,Paralelo-GPU
388,62295112,DonQuixote-388208,Paralelo-GPU
389,62437355,DonQuixote-388208,Paralelo-GPU
390,62430708,DonQuixote-388208,Paralelo-GPU
391,63042824,DonQuixote-388208,Paralelo-GPU
392,62898334,DonQuixote-388208,Paralelo-GPU
393,62773264,DonQuixote-388208,Paralelo-GPU
394,64383565,DonQuixote-388208,Paralelo-GPU
395,110501028,DonQuixote-388208,Paralelo-GPU
396,110924652,DonQuixote-388208,Paralelo-GPU
397,100194146,DonQuixote-388208,Paralelo-GPU
398,63122102,DonQuixote-388208,Paralelo-GPU
399,62917271,DonQuixote-388208,Paralelo-GPU
400,62802827,DonQuixote-388208,Paralelo-GPU
401,63092398,DonQuixote-388208,Paralelo-GPU
402,64546130,DonQuixote-388208,Paralelo-GPU
403,62449353,DonQuixote-388208,Paralelo-GPU
404,62947237,DonQuixote-388208,Paralelo-GPU
405,63672646,DonQuixote-388208,Paralelo-GPU
406,62626008,DonQuixote-388208,Paralelo-GPU
407,63086866,DonQuixote-388208,Paralelo-GPU
408,62567047,DonQuixote-388208,Paralelo-GPU
409,62565032,DonQuixote-388208,Paralelo-GPU
410,71181964,DonQuixote-388208,Paralelo-GPU
411,133215116,DonQuixote-388208,Paralelo-GPU
412,134045582,DonQuixote-388208,Paralelo-GPU
413,105560000,DonQuixote-388208,Paralelo-GPU
414,117580490,DonQuixote-388208,Paralelo-GPU
415,74069811,DonQuixote-388208,Paralelo-GPU
416,62025629,DonQuixote-388208,Paralelo-GPU
417,63116139,DonQuixote-388208,Paralelo-GPU
418,62374156,DonQuixote-388208,Paralelo-GPU
419,64672135,DonQuixote-388208,Paralelo-GPU
420,63323863,DonQuixote-388208,Paralelo-GPU
421,62776769,DonQuixote-388208,Paralelo-GPU
422,64435980,DonQuixote-388208,Paralelo-GPU
423,78467643,DonQuixote-388208,Paralelo-GPU
424,100851138,DonQuixote-388208,Paralelo-GPU
425,114805354,DonQuixote-388208,Paralelo-GPU
426,151608226,DonQuixote-388208,Paralelo-GPU
427,72988548,DonQuixote-388208,Paralelo-GPU
428,62472043,DonQuixote-388208,Paralelo-GPU
429,93921551,DonQuixote-388208,Paralelo-GPU
430,112522636,DonQuixote-388208,Paralelo-GPU
431,84535549,DonQuixote-388208,Paralelo-GPU
432,62400512,DonQuixote-388208,Paralelo-GPU
433,75300143,DonQuixote-388208,Paralelo-GPU
434,64687308,DonQuixote-388208,Paralelo-GPU
435,63231616,DonQuixote-388208,Paralelo-GPU
436,63704590,DonQuixote-388208,Paralelo-GPU
437,62938902,DonQuixote-388208,Paralelo-GPU
438,61091175,DonQuixote-388208,Paralelo-GPU
439,61500020,DonQuixote-388208,Paralelo-GPU
440,62217760,DonQuixote-388208,Paralelo-GPU
441,62268184,DonQuixote-388208,Paralelo-GPU
442,62636271,DonQuixote-388208,Paralelo-GPU
443,63086612,DonQuixote-388208,Paralelo-GPU
444,62384469,DonQuixote-388208,Paralelo-GPU
445,63794873,DonQuixote-388208,Paralelo-GPU
446,62233949,DonQuixote-388208,Paralelo-GPU
447,74969246,DonQuixote-388208,Paralelo-GPU
448,123896197,DonQuixote-388208,Paralelo-GPU
449,126988396,DonQuixote-388208,Paralelo-GPU
450,74054739,DonQuixote-388208,Paralelo-GPU
451,63288164,DonQuixote-388208,Paralelo-GPU
452,62497556,DonQuixote-388208,Paralelo-GPU
453,62050435,DonQuixote-388208,Paralelo-GPU
454,62960436,DonQuixote-388208,Paralelo-GPU
455,62216575,DonQuixote-388208,Paralelo-GPU
456,62567312,DonQuixote-388208,Paralelo-GPU
457,62968974,DonQuixote-388208,Paralelo-GPU
458,64787563,DonQuixote-388208,Paralelo-GPU
459,110914957,DonQuixote-388208,Paralelo-GPU
460,117225290,DonQuixote-388208,Paralelo-GPU
461,99779528,DonQuixote-388208,Paralelo-GPU
462,63128050,DonQuixote-388208,Paralelo-GPU
463,62825148,DonQuixote-388208,Paralelo-GPU
464,63082016,DonQuixote-388208,Paralelo-GPU
465,63187687,DonQuixote-388208,Paralelo-GPU
466,63500336,DonQuixote-388208,Paralelo-GPU
467,64980411,DonQuixote-388208,Paralelo-GPU
468,63207385,DonQuixote-388208,Paralelo-GPU
469,62472816,DonQuixote-388208,Paralelo-GPU
470,62221206,DonQuixote-388208,Paralelo-GPU
471,63486444,DonQuixote-388208,Paralelo-GPU
472,70710967,DonQuixote-388208,Paralelo-GPU
473,62742849,DonQuixote-388208,Paralelo-GPU
474,62306122,DonQuixote-388208,Paralelo-GPU
475,62435018,DonQuixote-388208,Paralelo-GPU
476,64054352,DonQuixote-388208,Paralelo-GPU
477,77014511,DonQuixote-388208,Paralelo-GPU
478,114957012,DonQuixote-388208,Paralelo-GPU
479,93221813,DonQuixote-388208,Paralelo-GPU
480,63469352,DonQuixote-388208,Paralelo-GPU
481,62843001,DonQuixote-388208,Paralelo-GPU
482,62161572,DonQuixote-388208,Paralelo-GPU
483,68723953,DonQuixote-388208,Paralelo-GPU
484,102079454,DonQuixote-388208,Paralelo-GPU
485,115905414,DonQuixote-388208,Paralelo-GPU
486,94735389,DonQuixote-388208,Paralelo-GPU
487,62962305,DonQuixote-388208,Paralelo-GPU
488,62703132,DonQuixote-388208,Paralelo-GPU
489,62359459,DonQuixote-388208,Paralelo-GPU
490,62682271,DonQuixote-388208,Paralelo-GPU
491,64036699,DonQuixote-388208,Paralelo-GPU
492,62895409,DonQuixote-388208,Paralelo-GPU
493,63341106,DonQuixote-388208,Paralelo-GPU
494,62481057,DonQuixote-388208,Paralelo-GPU
495,63523914,DonQuixote-388208,Paralelo-GPU
496,69045698,DonQuixote-388208,Paralelo-GPU
497,94489917,DonQuixote-388208,Paralelo-GPU
498,106862112,DonQuixote-388208,Paralelo-GPU
499,152377505,DonQuixote-388208,Paralelo-GPU
500,141589788,DonQuixote-388208,Paralelo-GPU
501,83927316,DonQuixote-388208,Paralelo-GPU
502,111971053,DonQuixote-388208,Paralelo-GPU
503,78795217,DonQuixote-388208,Paralelo-GPU
504,62313393,DonQuixote-388208,Paralelo-GPU
505,64037192,DonQuixote-388208,Paralelo-GPU
506,63715014,DonQuixote-388208,Paralelo-GPU
507,64833105,DonQuixote-388208,Paralelo-GPU
508,63136608,DonQuixote-388208,Paralelo-GPU
509,62000710,DonQuixote-388208,Paralelo-GPU
510,63029191,DonQuixote-388208,Paralelo-GPU
511,64967944,DonQuixote-388208,Paralelo-GPU
512,100221751,DonQuixote-388208,Paralelo-GPU
513,110790148,DonQuixote-388208,Paralelo-GPU
514,63407534,DonQuixote-388208,Paralelo-GPU
515,63779572,DonQuixote-388208,Paralelo-GPU
516,63574831,DonQuixote-388208,Paralelo-GPU
517,63988931,DonQuixote-388208,Paralelo-GPU
