Iteracao,Tempo(ns),Nome_Livro,Paradigma
311,2540161,DonQuixote-388208,Serial
312,2868108,DonQuixote-388208,Serial
313,2701608,DonQuixote-388208,Serial
314,2502663,DonQuixote-388208,Serial
315,2475778,DonQuixote-388208,Serial
316,3167487,DonQuixote-388208,Serial
317,3470961,DonQuixote-388208,Serial
318,3373103,DonQuixote-388208,Serial
319,3449016,DonQuixote-388208,Serial
320,3482768,DonQuixote-388208,Serial
321,3496671,DonQuixote-388208,Serial
322,4298261,DonQuixote-388208,Serial
323,4635040,DonQuixote-388208,Serial
324,6614480,DonQuixote-388208,Serial
325,3611766,DonQuixote-388208,Serial
326,3793153,DonQuixote-388208,Serial
327,2880688,DonQuixote-388208,Serial
328,5433699,DonQuixote-388208,Serial
329,2662326,DonQuixote-388208,Serial
330,2649999,DonQuixote-388208,Serial
331,2806306,DonQuixote-388208,Serial
332,2936554,DonQuixote-388208,Serial
333,2559842,DonQuixote-388208,Serial
334,2548736,DonQuixote-388208,Serial
335,2584529,DonQuixote-388208,Serial
336,2565181,DonQuixote-388208,Serial
337,2534363,DonQuixote-388208,Serial
338,2546327,DonQuixote-388208,Serial
339,2566765,DonQuixote-388208,Serial
340,2571953,DonQuixote-388208,Serial
341,2521892,DonQuixote-388208,Serial
342,2572924,DonQuixote-388208,Serial
343,2550467,DonQuixote-388208,Serial
344,2634718,DonQuixote-388208,Serial
345,2995533,DonQuixote-388208,Serial
346,3330050,DonQuixote-388208,Serial
347,3553186,DonQuixote-388208,Serial
348,3364842,DonQuixote-388208,Serial
349,3300651,DonQuixote-388208,Serial
350,3422017,DonQuixote-388208,Serial
351,3356522,DonQuixote-388208,Serial
352,3326784,DonQuixote-388208,Serial
353,3259573,DonQuixote-388208,Serial
354,3478494,DonQuixote-388208,Serial
355,3345087,DonQuixote-388208,Serial
356,3351284,DonQuixote-388208,Serial
357,3609525,DonQuixote-388208,Serial
358,3836185,DonQuixote-388208,Serial
359,2737397,DonQuixote-388208,Serial
360,3222893,DonQuixote-388208,Serial
361,3704970,DonQuixote-388208,Serial
362,3483975,DonQuixote-388208,Serial
363,4383578,DonQuixote-388208,Serial
364,3695519,DonQuixote-388208,Serial
365,3569018,DonQuixote-388208,Serial
366,3359935,DonQuixote-388208,Serial
367,3560350,DonQuixote-388208,Serial
368,3590866,DonQuixote-388208,Serial
369,3503509,DonQuixote-388208,Serial
370,3581255,DonQuixote-388208,Serial
371,3653974,DonQuixote-388208,Serial
372,3430058,DonQuixote-388208,Serial
373,3554793,DonQuixote-388208,Serial
374,3333293,DonQuixote-388208,Serial
375,3520166,DonQuixote-388208,Serial
376,3453145,DonQuixote-388208,Serial
377,3504778,DonQuixote-388208,Serial
378,3433452,DonQuixote-388208,Serial
379,3587612,DonQuixote-388208,Serial
380,3481462,DonQuixote-388208,Serial
381,3641673,DonQuixote-388208,Serial
382,3591456,DonQuixote-388208,Serial
383,3405323,DonQuixote-388208,Serial
384,3396987,DonQuixote-388208,Serial
385,3269609,DonQuixote-388208,Serial
386,3664138,DonQuixote-388208,Serial
387,3593838,DonQuixote-388208,Serial
388,3649906,DonQuixote-388208,Serial
389,3365264,DonQuixote-388208,Serial
390,3389982,DonQuixote-388208,Serial
391,3671927,DonQuixote-388208,Serial
392,6481613,DonQuixote-388208,Serial
393,3229582,DonQuixote-388208,Serial
394,3452182,DonQuixote-388208,Serial
395,3707100,DonQuixote-388208,Serial
396,4044465,DonQuixote-388208,Serial
397,4050254,DonQuixote-388208,Serial
398,6142956,DonQuixote-388208,Serial
399,3695467,DonQuixote-388208,Serial
400,3634999,DonQuixote-388208,Serial
401,4099735,DonQuixote-388208,Serial
402,3595368,DonQuixote-388208,Serial
403,3857513,DonQuixote-388208,Serial
404,3814055,DonQuixote-388208,Serial
405,5059889,DonQuixote-388208,Serial
406,3902284,DonQuixote-388208,Serial
407,3896547,DonQuixote-388208,Serial
408,3844287,DonQuixote-388208,Serial
409,4074672,DonQuixote-388208,Serial
410,5722271,DonQuixote-388208,Serial
411,4174939,DonQuixote-388208,Serial
412,4056729,DonQuixote-388208,Serial
413,3850421,DonQuixote-388208,Serial
414,3793674,DonQuixote-388208,Serial
415,3797862,DonQuixote-388208,Serial
416,3784942,DonQuixote-388208,Serial
417,3780843,DonQuixote-388208,Serial
418,4051559,DonQuixote-388208,Serial
419,4093352,DonQuixote-388208,Serial
420,4542068,DonQuixote-388208,Serial
421,4647141,DonQuixote-388208,Serial
422,5797090,DonQuixote-388208,Serial
423,6007326,DonQuixote-388208,Serial
424,4300293,DonQuixote-388208,Serial
425,3942504,DonQuixote-388208,Serial
426,4793105,DonQuixote-388208,Serial
427,4268678,DonQuixote-388208,Serial
428,4211843,DonQuixote-388208,Serial
429,4228780,DonQuixote-388208,Serial
430,4388633,DonQuixote-388208,Serial
431,9452650,DonQuixote-388208,Serial
432,4064923,DonQuixote-388208,Serial
433,5290691,DonQuixote-388208,Serial
434,4235412,DonQuixote-388208,Serial
435,3743635,DonQuixote-388208,Serial
436,3751055,DonQuixote-388208,Serial
437,3436041,DonQuixote-388208,Serial
438,3352273,DonQuixote-388208,Serial
439,3316384,DonQuixote-388208,Serial
440,3425678,DonQuixote-388208,Serial
441,3671099,DonQuixote-388208,Serial
442,3978106,DonQuixote-388208,Serial
443,4031643,DonQuixote-388208,Serial
444,3631634,DonQuixote-388208,Serial
445,6012071,DonQuixote-388208,Serial
