Iteracao,Tempo(ns),Nome_Livro,Paradigma
403,1188557,MobyDick-217452,Serial
404,1255006,MobyDick-217452,Serial
405,1308513,MobyDick-217452,Serial
406,1584090,MobyDick-217452,Serial
407,1686286,MobyDick-217452,Serial
408,1486284,MobyDick-217452,Serial
409,1219080,MobyDick-217452,Serial
410,1203655,MobyDick-217452,Serial
411,1261209,MobyDick-217452,Serial
412,1321830,MobyDick-217452,Serial
413,1363094,MobyDick-217452,Serial
414,1319991,MobyDick-217452,Serial
415,1259296,MobyDick-217452,Serial
416,1359114,MobyDick-217452,Serial
417,1322561,MobyDick-217452,Serial
418,1300320,MobyDick-217452,Serial
419,1247751,MobyDick-217452,Serial
420,1227731,MobyDick-217452,Serial
421,1314808,MobyDick-217452,Serial
422,1279689,MobyDick-217452,Serial
423,1254646,MobyDick-217452,Serial
424,1249098,MobyDick-217452,Serial
425,1268189,MobyDick-217452,Serial
426,1289092,MobyDick-217452,Serial
427,1321917,MobyDick-217452,Serial
428,1269843,MobyDick-217452,Serial
429,1223852,MobyDick-217452,Serial
430,1295993,MobyDick-217452,Serial
431,1273322,MobyDick-217452,Serial
432,1264929,MobyDick-217452,Serial
433,1313665,MobyDick-217452,Serial
434,1333865,MobyDick-217452,Serial
435,1304597,MobyDick-217452,Serial
436,1298873,MobyDick-217452,Serial
437,1457791,MobyDick-217452,Serial
438,1233878,MobyDick-217452,Serial
439,1263193,MobyDick-217452,Serial
440,1417911,MobyDick-217452,Serial
441,1546144,MobyDick-217452,Serial
442,1488548,MobyDick-217452,Serial
443,1412905,MobyDick-217452,Serial
444,1295262,MobyDick-217452,Serial
445,1346604,MobyDick-217452,Serial
446,1391463,MobyDick-217452,Serial
447,1323956,MobyDick-217452,Serial
448,1242239,MobyDick-217452,Serial
449,1542863,MobyDick-217452,Serial
450,1310849,MobyDick-217452,Serial
451,1325928,MobyDick-217452,Serial
452,1312046,MobyDick-217452,Serial
453,1327426,MobyDick-217452,Serial
454,1315735,MobyDick-217452,Serial
455,1431884,MobyDick-217452,Serial
456,1314098,MobyDick-217452,Serial
457,1276281,MobyDick-217452,Serial
458,1235027,MobyDick-217452,Serial
459,1429332,MobyDick-217452,Serial
460,1494953,MobyDick-217452,Serial
461,1440469,MobyDick-217452,Serial
462,1566934,MobyDick-217452,Serial
463,1463870,MobyDick-217452,Serial
464,1355321,MobyDick-217452,Serial
465,1237009,MobyDick-217452,Serial
466,1319213,MobyDick-217452,Serial
467,1190458,MobyDick-217452,Serial
468,1200876,MobyDick-217452,Serial
469,1277694,MobyDick-217452,Serial
470,1251290,MobyDick-217452,Serial
471,1210530,MobyDick-217452,Serial
472,1302385,MobyDick-217452,Serial
473,1225038,MobyDick-217452,Serial
474,1274070,MobyDick-217452,Serial
475,1280888,MobyDick-217452,Serial
476,1242298,MobyDick-217452,Serial
477,1289891,MobyDick-217452,Serial
478,1287578,MobyDick-217452,Serial
479,1331033,MobyDick-217452,Serial
480,1312106,MobyDick-217452,Serial
481,1243951,MobyDick-217452,Serial
482,1220892,MobyDick-217452,Serial
483,1198405,MobyDick-217452,Serial
484,1189495,MobyDick-217452,Serial
485,1179307,MobyDick-217452,Serial
486,1444778,MobyDick-217452,Serial
