Iteracao,Tempo(ns),Nome_Livro,Paradigma
479,61030397,MobyDick-217452,Paralelo-GPU
480,83523626,MobyDick-217452,Paralelo-GPU
481,90735114,MobyDick-217452,Paralelo-GPU
482,118962617,MobyDick-217452,Paralelo-GPU
483,99244664,MobyDick-217452,Paralelo-GPU
484,127112421,MobyDick-217452,Paralelo-GPU
485,129628179,MobyDick-217452,Paralelo-GPU
486,113815931,MobyDick-217452,Paralelo-GPU
487,136821156,MobyDick-217452,Paralelo-GPU
488,117870680,MobyDick-217452,Paralelo-GPU
489,120173218,MobyDick-217452,Paralelo-GPU
490,110306861,MobyDick-217452,Paralelo-GPU
491,120064990,MobyDick-217452,Paralelo-GPU
492,107288389,MobyDick-217452,Paralelo-GPU
493,140871378,MobyDick-217452,Paralelo-GPU
494,155223167,MobyDick-217452,Paralelo-GPU
495,220849892,MobyDick-217452,Paralelo-GPU
496,142812483,MobyDick-217452,Paralelo-GPU
497,131274650,MobyDick-217452,Paralelo-GPU
498,183040834,MobyDick-217452,Paralelo-GPU
499,196096084,MobyDick-217452,Paralelo-GPU
500,195027639,MobyDick-217452,Paralelo-GPU
