Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
555,241245,MobyDick-217452,Paralelo,4
556,245463,MobyDick-217452,Paralelo,4
557,318406,MobyDick-217452,Paralelo,4
558,271252,MobyDick-217452,Paralelo,4
559,254007,MobyDick-217452,Paralelo,4
560,316117,MobyDick-217452,Paralelo,4
561,285776,MobyDick-217452,Paralelo,4
562,307232,MobyDick-217452,Paralelo,4
563,1399304,MobyDick-217452,Paralelo,4
564,387012,MobyDick-217452,Paralelo,4
565,410870,MobyDick-217452,Paralelo,4
566,386384,MobyDick-217452,Paralelo,4
567,360941,MobyDick-217452,Paralelo,4
568,389564,MobyDick-217452,Paralelo,4
569,350406,MobyDick-217452,Paralelo,4
570,360131,MobyDick-217452,Paralelo,4
571,339521,MobyDick-217452,Paralelo,4
572,350737,MobyDick-217452,Paralelo,4
573,376299,MobyDick-217452,Paralelo,4
574,427172,MobyDick-217452,Paralelo,4
575,342854,MobyDick-217452,Paralelo,4
576,366355,MobyDick-217452,Paralelo,4
577,372279,MobyDick-217452,Paralelo,4
578,304459,MobyDick-217452,Paralelo,4
579,351285,MobyDick-217452,Paralelo,4
580,325549,MobyDick-217452,Paralelo,4
581,288054,MobyDick-217452,Paralelo,4
582,301168,MobyDick-217452,Paralelo,4
583,288692,MobyDick-217452,Paralelo,4
584,281917,MobyDick-217452,Paralelo,4
585,313729,MobyDick-217452,Paralelo,4
586,374008,MobyDick-217452,Paralelo,4
587,325342,MobyDick-217452,Paralelo,4
588,333197,MobyDick-217452,Paralelo,4
589,318148,MobyDick-217452,Paralelo,4
590,336019,MobyDick-217452,Paralelo,4
591,358907,MobyDick-217452,Paralelo,4
592,339124,MobyDick-217452,Paralelo,4
593,322531,MobyDick-217452,Paralelo,4
594,338277,MobyDick-217452,Paralelo,4
595,281386,MobyDick-217452,Paralelo,4
596,395673,MobyDick-217452,Paralelo,4
597,351141,MobyDick-217452,Paralelo,4
598,990955,MobyDick-217452,Paralelo,4
599,377425,MobyDick-217452,Paralelo,4
600,471830,MobyDick-217452,Paralelo,4
601,343311,MobyDick-217452,Paralelo,4
602,406652,MobyDick-217452,Paralelo,4
603,337653,MobyDick-217452,Paralelo,4
604,344945,MobyDick-217452,Paralelo,4
605,285310,MobyDick-217452,Paralelo,4
606,460023,MobyDick-217452,Paralelo,4
607,324205,MobyDick-217452,Paralelo,4
608,285774,MobyDick-217452,Paralelo,4
609,281684,MobyDick-217452,Paralelo,4
610,257858,MobyDick-217452,Paralelo,4
611,266584,MobyDick-217452,Paralelo,4
612,247858,MobyDick-217452,Paralelo,4
613,262038,MobyDick-217452,Paralelo,4
614,251991,MobyDick-217452,Paralelo,4
615,253501,MobyDick-217452,Paralelo,4
616,277105,MobyDick-217452,Paralelo,4
617,252170,MobyDick-217452,Paralelo,4
618,253213,MobyDick-217452,Paralelo,4
619,250505,MobyDick-217452,Paralelo,4
620,311527,MobyDick-217452,Paralelo,4
621,291041,MobyDick-217452,Paralelo,4
622,320019,MobyDick-217452,Paralelo,4
623,295373,MobyDick-217452,Paralelo,4
624,319364,MobyDick-217452,Paralelo,4
625,288520,MobyDick-217452,Paralelo,4
626,263809,MobyDick-217452,Paralelo,4
627,308804,MobyDick-217452,Paralelo,4
