Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
585,221471,Dracula-165307,Paralelo,4
586,202456,Dracula-165307,Paralelo,4
587,212561,Dracula-165307,Paralelo,4
588,248392,Dracula-165307,Paralelo,4
589,208124,Dracula-165307,Paralelo,4
590,220975,Dracula-165307,Paralelo,4
591,201998,Dracula-165307,Paralelo,4
592,242001,Dracula-165307,Paralelo,4
593,222687,Dracula-165307,Paralelo,4
594,199781,Dracula-165307,Paralelo,4
595,197321,Dracula-165307,Paralelo,4
596,198835,Dracula-165307,Paralelo,4
597,206823,Dracula-165307,Paralelo,4
598,200591,Dracula-165307,Paralelo,4
599,197970,Dracula-165307,Paralelo,4
600,212425,Dracula-165307,Paralelo,4
601,196280,Dracula-165307,Paralelo,4
602,231126,Dracula-165307,Paralelo,4
603,206320,Dracula-165307,Paralelo,4
604,193140,Dracula-165307,Paralelo,4
605,194903,Dracula-165307,Paralelo,4
606,202186,Dracula-165307,Paralelo,4
607,207799,Dracula-165307,Paralelo,4
608,209087,Dracula-165307,Paralelo,4
609,200738,Dracula-165307,Paralelo,4
610,201627,Dracula-165307,Paralelo,4
611,264016,Dracula-165307,Paralelo,4
612,200487,Dracula-165307,Paralelo,4
613,207012,Dracula-165307,Paralelo,4
614,199050,Dracula-165307,Paralelo,4
615,192002,Dracula-165307,Paralelo,4
616,205142,Dracula-165307,Paralelo,4
617,198775,Dracula-165307,Paralelo,4
618,204935,Dracula-165307,Paralelo,4
619,192492,Dracula-165307,Paralelo,4
620,190426,Dracula-165307,Paralelo,4
621,209140,Dracula-165307,Paralelo,4
622,208732,Dracula-165307,Paralelo,4
623,203561,Dracula-165307,Paralelo,4
624,210752,Dracula-165307,Paralelo,4
625,255792,Dracula-165307,Paralelo,4
626,205736,Dracula-165307,Paralelo,4
627,198825,Dracula-165307,Paralelo,4
628,213035,Dracula-165307,Paralelo,4
629,199627,Dracula-165307,Paralelo,4
630,237796,Dracula-165307,Paralelo,4
631,198981,Dracula-165307,Paralelo,4
632,302947,Dracula-165307,Paralelo,4
633,253431,Dracula-165307,Paralelo,4
634,367037,Dracula-165307,Paralelo,4
635,338279,Dracula-165307,Paralelo,4
636,354848,Dracula-165307,Paralelo,4
637,366985,Dracula-165307,Paralelo,4
638,271857,Dracula-165307,Paralelo,4
639,337766,Dracula-165307,Paralelo,4
640,333331,Dracula-165307,Paralelo,4
641,324959,Dracula-165307,Paralelo,4
642,356400,Dracula-165307,Paralelo,4
