Iteracao,Tempo(ns),Nome_Livro,Paradigma
347,61159993,Dracula-165307,Paralelo-GPU
348,61380168,Dracula-165307,Paralelo-GPU
349,60926767,Dracula-165307,Paralelo-GPU
350,60795513,Dracula-165307,Paralelo-GPU
351,61042569,Dracula-165307,Paralelo-GPU
352,60774702,Dracula-165307,Paralelo-GPU
353,61017511,Dracula-165307,Paralelo-GPU
354,62147859,Dracula-165307,Paralelo-GPU
355,60821733,Dracula-165307,Paralelo-GPU
356,61497701,Dracula-165307,Paralelo-GPU
357,62195992,Dracula-165307,Paralelo-GPU
358,62453624,Dracula-165307,Paralelo-GPU
359,61881045,Dracula-165307,Paralelo-GPU
360,62979255,Dracula-165307,Paralelo-GPU
361,62360057,Dracula-165307,Paralelo-GPU
362,62288631,Dracula-165307,Paralelo-GPU
363,61900137,Dracula-165307,Paralelo-GPU
364,61992908,Dracula-165307,Paralelo-GPU
365,62074736,Dracula-165307,Paralelo-GPU
366,61973847,Dracula-165307,Paralelo-GPU
367,61884152,Dracula-165307,Paralelo-GPU
368,62027116,Dracula-165307,Paralelo-GPU
369,58665616,Dracula-165307,Paralelo-GPU
370,58199436,Dracula-165307,Paralelo-GPU
371,64050283,Dracula-165307,Paralelo-GPU
372,60690369,Dracula-165307,Paralelo-GPU
373,60808562,Dracula-165307,Paralelo-GPU
374,61088018,Dracula-165307,Paralelo-GPU
375,66736259,Dracula-165307,Paralelo-GPU
376,77702366,Dracula-165307,Paralelo-GPU
377,77357766,Dracula-165307,Paralelo-GPU
378,62374255,Dracula-165307,Paralelo-GPU
379,64144135,Dracula-165307,Paralelo-GPU
380,69464852,Dracula-165307,Paralelo-GPU
381,84555354,Dracula-165307,Paralelo-GPU
382,122868672,Dracula-165307,Paralelo-GPU
383,75775261,Dracula-165307,Paralelo-GPU
384,74125328,Dracula-165307,Paralelo-GPU
385,61358144,Dracula-165307,Paralelo-GPU
386,64403718,Dracula-165307,Paralelo-GPU
387,72632616,Dracula-165307,Paralelo-GPU
388,64699299,Dracula-165307,Paralelo-GPU
