Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
434,360458,MobyDick-217452,Paralelo,4
435,313184,MobyDick-217452,Paralelo,4
436,326475,MobyDick-217452,Paralelo,4
437,315660,MobyDick-217452,Paralelo,4
438,357165,MobyDick-217452,Paralelo,4
439,332351,MobyDick-217452,Paralelo,4
440,278439,MobyDick-217452,Paralelo,4
441,354073,MobyDick-217452,Paralelo,4
442,292789,MobyDick-217452,Paralelo,4
443,260544,MobyDick-217452,Paralelo,4
444,308776,MobyDick-217452,Paralelo,4
445,314022,MobyDick-217452,Paralelo,4
446,287213,MobyDick-217452,Paralelo,4
447,292011,MobyDick-217452,Paralelo,4
448,283516,MobyDick-217452,Paralelo,4
449,276613,MobyDick-217452,Paralelo,4
450,274378,MobyDick-217452,Paralelo,4
451,1452752,MobyDick-217452,Paralelo,4
452,353660,MobyDick-217452,Paralelo,4
453,267864,MobyDick-217452,Paralelo,4
454,302847,MobyDick-217452,Paralelo,4
455,264112,MobyDick-217452,Paralelo,4
456,289307,MobyDick-217452,Paralelo,4
457,269530,MobyDick-217452,Paralelo,4
458,274524,MobyDick-217452,Paralelo,4
459,270527,MobyDick-217452,Paralelo,4
460,296495,MobyDick-217452,Paralelo,4
461,271919,MobyDick-217452,Paralelo,4
462,267068,MobyDick-217452,Paralelo,4
463,324246,MobyDick-217452,Paralelo,4
464,274421,MobyDick-217452,Paralelo,4
465,261213,MobyDick-217452,Paralelo,4
466,284861,MobyDick-217452,Paralelo,4
467,273429,MobyDick-217452,Paralelo,4
468,272924,MobyDick-217452,Paralelo,4
469,274776,MobyDick-217452,Paralelo,4
470,343093,MobyDick-217452,Paralelo,4
471,300981,MobyDick-217452,Paralelo,4
472,277633,MobyDick-217452,Paralelo,4
473,307094,MobyDick-217452,Paralelo,4
474,287150,MobyDick-217452,Paralelo,4
475,299849,MobyDick-217452,Paralelo,4
476,338911,MobyDick-217452,Paralelo,4
477,299603,MobyDick-217452,Paralelo,4
478,289736,MobyDick-217452,Paralelo,4
479,302749,MobyDick-217452,Paralelo,4
480,304549,MobyDick-217452,Paralelo,4
481,295045,MobyDick-217452,Paralelo,4
482,330520,MobyDick-217452,Paralelo,4
483,293698,MobyDick-217452,Paralelo,4
484,316086,MobyDick-217452,Paralelo,4
485,572650,MobyDick-217452,Paralelo,4
486,513561,MobyDick-217452,Paralelo,4
487,465188,MobyDick-217452,Paralelo,4
488,304197,MobyDick-217452,Paralelo,4
489,321438,MobyDick-217452,Paralelo,4
490,305142,MobyDick-217452,Paralelo,4
491,289225,MobyDick-217452,Paralelo,4
492,303508,MobyDick-217452,Paralelo,4
493,331112,MobyDick-217452,Paralelo,4
494,303206,MobyDick-217452,Paralelo,4
495,301903,MobyDick-217452,Paralelo,4
496,304051,MobyDick-217452,Paralelo,4
497,306446,MobyDick-217452,Paralelo,4
498,289788,MobyDick-217452,Paralelo,4
499,310062,MobyDick-217452,Paralelo,4
500,295110,MobyDick-217452,Paralelo,4
